id,year,month,day,timestamp,event_validity,cause_code,focal_depth,primary_magnitude,country,state,location_name,latitude,longitude,region_code,maximum_water_height,abe,iida,soloviev,warning_status,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_in_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
3102,1050,,,,3,6,,,GREECE,,ISLAND OF THIRA,36.404,25.396,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,1270,3,,,3,1,,,GREECE,,IONIAN SEA,41.3,19.5,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
126,1389,3,20,1389-03-20 00:00:00,2,1,,6.8,GREECE,,"CHIOS ISLAND, AEGEAN ISLANDS",38.4,26.3,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3117,1402,6,,,2,1,,7,GREECE,,GULF OF CORINTH,38.11,22.41,50,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
127,1403,11,16,1403-11-16 00:00:00,2,1,,,GREECE,,AEGEAN SEA - ASIA MINOR,,,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3482,1437,11,28,1437-11-28 00:00:00,1,1,,,GREECE,,AEGEAN SEA,40,26.1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,1481,10,3,1481-10-03 00:00:00,2,1,,,GREECE,,ISLAND OF RHODES,36,28,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1508,5,29,1508-05-29 00:00:00,2,1,,7.1,GREECE,,ISLAND OF CRETE,35,25.5,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3483,1570,,,,1,1,,,GREECE,,DODECANESE,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,1601,,,,2,1,,,GREECE,,ISLAND OF CRETE,35.5,25.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1604,,,,1,1,,,GREECE,,CRETE,35.5,25.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,1609,4,,,2,1,,7.2,GREECE,,ISLAND OF RHODES,36.4,28.4,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
2328,1612,11,8,1612-11-08 00:00:00,4,1,,6.7,GREECE,,ISLAND OF CRETE,35.5,25.5,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
236,1622,5,5,1622-05-05 00:00:00,2,1,,6.6,GREECE,,ISLAND OF ZAKYNTHOS,37.6,21,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1629,2,27,1629-02-27 00:00:00,-1,1,,,GREECE,,CRETE,35,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1629,3,7,1629-03-07 00:00:00,-1,1,,,GREECE,,ISLAND OF CRETE,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1630,3,9,1630-03-09 00:00:00,-1,1,,,GREECE,,ISLANDS OF CYTHERA & CRETE,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,1659,2,17,1659-02-17 17:02:00,1,1,,7.4,GREECE,,AEGEAN SEA,41,27.8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,1672,2,14,1672-02-14 00:00:00,3,1,,6.8,GREECE,,AEGEAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1672,4,,,1,1,,6.5,GREECE,,ISLAND OF TENEDOS,40,26,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1672,,,,1,1,,,GREECE,,THIRA ISLAND &  CYCLADE ISLANDS,36.5,25.5,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3488,1681,2,10,1681-02-10 00:00:00,1,1,,,GREECE,,CRETE,35.6,24,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,1707,5,,,1,6,,,GREECE,,ISLAND OF THIRA,36.404,25.396,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1732,11,,,2,1,,,GREECE,,ISLAND OF KERKYRA (CORFU),39.5,20,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3160,1741,1,31,1741-01-31 00:00:00,3,1,,7.3,GREECE,,ISLAND OF RHODES,36.2,28.5,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
3489,1742,2,21,1742-02-21 00:00:00,3,0,,,GREECE,,CORINTH GULF,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,1758,5,,,1,0,,,GREECE,,NORTH EVOIKOS GULF,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,1769,,,,3,1,,6.5,GREECE,,CORINTH GULF,38.4,12.2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,1772,11,24,1772-11-24 07:45:00,3,1,,,GREECE,,AEGEAN SEA,38.8,26.7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,1778,6,16,1778-06-16 18:30:00,3,1,,,GREECE,,AEGEAN SEA,,,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3432,1794,6,11,1794-06-11 03:00:00,3,3,,5.5,GREECE,,CORINTH GULF,38.3,22.3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,1804,1,8,1804-01-08 00:00:00,1,1,,,GREECE,,"PELOPONNESUS, GREECE",38.2,21.8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1804,6,8,1804-06-08 03:00:00,3,1,,6.7,GREECE,,CORINTHOS-PATRAS GULF,38.3,21.8,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
594,1805,1,8,1805-01-08 00:00:00,1,0,,,GREECE,,GULF OF PATRAS,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,1810,2,16,1810-02-16 00:00:00,0,1,,,GREECE,,CRETE,35.5,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,1817,1,1,1817-01-01 00:00:00,1,1,,,GREECE,,IONIAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,1817,8,23,1817-08-23 08:00:00,3,1,,6.8,GREECE,,CORINTHOS-PATRAS GULF,38.3,22.1,50,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
620,1818,1,,,1,1,,,GREECE,,ATHENS,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,1820,3,17,1820-03-17 00:00:00,-1,1,,6.6,GREECE,,ISLAND OF LEVKAS,38.8,20.8,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,1821,1,6,1821-01-06 00:00:00,4,1,,6.5,GREECE,,IONIAN SEA,37.8,21.3,50,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
690,1835,7,12,1835-07-12 00:00:00,2,0,,,GREECE,,IONIAN ISLANDS,,,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
734,1843,10,18,1843-10-18 00:00:00,2,1,,6.5,GREECE,,ISLAND OF CHALKI,36.3,27.6,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
3770,1851,2,28,1851-02-28 15:00:00,2,1,,7.2,GREECE,,DODECANESE ISLANDS,36.5,28.7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,1851,5,23,1851-05-23 00:00:00,2,0,,,GREECE,,KHALKI ISLET,,,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3782,1853,8,18,1853-08-18 08:30:00,2,1,,7,GREECE,,CORINTHOS-PATRAS GULF,38.3,23.4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,1856,11,13,1856-11-13 00:00:00,1,1,,6.6,GREECE,,EAST AEGEAN,38.4,26.2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,1858,2,21,1858-02-21 09:02:00,1,1,,6.5,GREECE,,GULF OF CORINTH,37.9,22.9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1859,10,20,1859-10-20 00:00:00,1,0,,,GREECE,,PIREAUS,,,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3755,1861,12,26,1861-12-26 06:30:00,4,1,,7.3,GREECE,,CORINTHOS-PATRAS GULF,38.25,22.25,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
3445,1863,3,22,1863-03-22 21:30:00,1,1,,,GREECE,,AEGEAN SEA,36.5,28,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1866,1,19,1866-01-19 00:00:00,2,1,,6.8,GREECE,,"CHIOS ISLAND, AEGEAN ISLANDS",,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,1866,2,2,1866-02-02 00:00:00,1,1,,,GREECE,,EAST AEGEAN,38.25,26.25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1866,2,2,1866-02-02 00:00:00,2,1,,,GREECE,,"E. SPORADES ISLANDS, AEGEAN ISLANDS",38.3,26.2,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
951,1866,2,6,1866-02-06 00:00:00,3,1,,6,GREECE,,"S. COASTS PELOPONNESUS, GREECE",36,23,50,8.6,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
3749,1866,2,6,1866-02-06 00:00:00,1,1,,,GREECE,,CRETE,36,23,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
953,1866,3,6,1866-03-06 00:00:00,3,1,,6,GREECE,,THERA ISLAND (SANTORINI),36.404,25.396,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
959,1866,10,,,1,1,,,GREECE,,MIRTOON SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,1867,2,4,1867-02-04 00:00:00,3,1,,7.4,GREECE,,IONIAN SEA,38.39,20.52,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
961,1867,4,10,1867-04-10 00:00:00,2,0,,,GREECE,,LIXOURI,,,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3448,1867,10,4,1867-10-04 00:00:00,2,1,,,GREECE,,IONIAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,1867,11,19,1867-11-19 21:00:00,1,0,,,GREECE,,AEGEAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,1869,9,9,1869-09-09 00:00:00,2,1,,,GREECE,,AEGEAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1869,12,28,1869-12-28 00:00:00,2,1,,6.9,GREECE,,IONIAN SEA,38.8,20.7,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1028,1871,10,5,1871-10-05 00:00:00,1,0,,,GREECE,,CORINTH GULF,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,1873,10,25,1873-10-25 22:38:00,-1,1,,,GREECE,,IONIAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,1880,9,2,1880-09-02 00:00:00,1,1,,,GREECE,,IONIAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,1881,4,3,1881-04-03 11:40:00,3,1,,6.5,GREECE,,"CHIOS ISLAND, AEGEAN ISLANDS",38.2,26.2,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3459,1881,4,11,1881-04-11 00:00:00,1,1,,,GREECE,,"CHIOS ISLAND, AEGEAN ISLANDS",38.2,26.2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,1881,12,15,1881-12-15 20:00:00,2,8,,,GREECE,,AETOLIKO LAGOON,38.4,21.4,50,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3735,1883,6,27,1883-06-27 10:00:00,2,1,,,GREECE,,IONIAN SEA,39.5,20,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1883,6,27,1883-06-27 00:00:00,2,1,,,GREECE,,IONIAN ISLANDS,39.5,20,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3746,1886,8,27,1886-08-27 21:30:00,4,1,,7.5,GREECE,,IONIAN SEA,37,21.417,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1164,1886,8,27,1886-08-27 21:32:00,3,1,,7.5,GREECE,,IONIAN SEA,37.1,21.5,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3736,1887,10,3,1887-10-03 22:53:00,4,1,,6.3,GREECE,,CORINTHOS-PATRAS GULF,38.25,22.45,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1172,1887,10,3,1887-10-03 00:00:00,2,1,,6.2,GREECE,,"PELOPONNESUS, GREECE",38.3,22.8,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3464,1888,9,9,1888-09-09 15:04:00,4,1,,6.1,GREECE,,GULF OF CORINTH,38.2,22.1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1893,1,28,1893-01-28 00:00:00,1,0,,,GREECE,,SAMOTHRACE,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,1893,4,17,1893-04-17 05:06:00,3,1,,6.4,GREECE,,IONIAN SEA,37.7,20.9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,1894,4,27,1894-04-27 19:21:00,4,3,,7,GREECE,,NORTH EVOIKOS GULF,38.7,23.1,50,3,,1.6,4,,,,,,,,,,,,,,,,,,,,,,,,,
3756,1894,4,27,1894-04-27 19:42:00,4,1,,6.9,GREECE,,CORINTHOS-PATRAS GULF,38.7,23,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
3497,1896,11,5,1896-11-05 02:50:00,3,1,,,GREECE,,IONIAN SEA,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,1897,12,,,1,1,,,GREECE,,IONIAN ISLANDS,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,1898,6,2,1898-06-02 21:40:00,3,1,,7,GREECE,,"PELOPONNESUS, GREECE",37.6,22.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,1899,1,22,1899-01-22 07:56:00,2,1,,6.6,GREECE,,IONIAN SEA,37.2,21.6,50,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1289,1902,7,5,1902-07-05 14:56:30,3,1,,6.6,GREECE,,AEGEAN SEA,40.75,23.25,50,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3499,1905,1,20,1905-01-20 02:32:30,2,1,,6.3,GREECE,,AEGEAN SEA,39.66,22.83,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,1912,1,24,1912-01-24 16:22:51,2,1,,6.8,GREECE,,IONIAN SEA,38.12,20.67,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,1915,1,27,1915-01-27 01:09:56,2,1,,6.6,GREECE,,IONIAN SEA,38.4,20.6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,1922,8,8,1922-08-08 03:49:06,2,1,,5.6,GREECE,,AEGEAN SEA,37.5,23.2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,1926,8,30,1926-08-30 11:38:12,3,1,,7.2,GREECE,,ARGOLIKOS GULF,36.5,23.3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,1928,4,24,1928-04-24 01:14:48,2,1,,5,GREECE,,AEGEAN SEA,38,23.5,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1928,4,25,1928-04-25 00:31:18,1,1,,5.2,GREECE,,"GRECIAN ARCHIPELAGO, CRETE",38,23,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,1928,4,27,1928-04-27 00:00:00,2,2,,,GREECE,,AEGEAN SEA,,,50,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,1928,5,2,1928-05-02 21:54:32,1,1,,6.2,GREECE,,NORTH AEGEAN,39.6,29.1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,1949,2,9,1949-02-09 13:28:39,1,1,15,,GREECE,,WEST COAST OF GREECE,38.2,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,1956,7,9,1956-07-09 03:24:00,3,1,,6.8,GREECE,,"AMORGOS ISLAND, AEGEAN ISLANDS",36.8,25.5,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,1956,11,2,1956-11-02 16:04:33,2,1,,5.8,GREECE,,NORTH AEGEAN,39.5,23,50,1.2,,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1959,2,23,1959-02-23 00:00:00,1,0,,,GREECE,,"GRECIAN ARCHIPELAGO, CRETE",40.63,22.97,50,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3391,1962,5,28,1962-05-28 22:57:47,1,1,,4.5,GREECE,,NORTH AEGEAN SEA,39.8,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,1979,5,15,1979-05-15 06:59:21,0,1,33,5.6,GREECE,,CRETE,34.53,24.437,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5417,1981,3,4,1981-03-04 21:58:05,3,1,29,6.4,GREECE,,GULF OF CORINTH,38.209,23.288,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,1983,1,17,1983-01-17 12:41:29,3,1,,7.2,GREECE,,IONIAN SEA,38.026,20.228,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,1984,2,11,1984-02-11 08:02:51,4,1,29,5.4,GREECE,,"CORINTHOS GULF, GREECE",38.396,22.094,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2920,1991,1,4,1991-01-04 00:00:00,1,0,,,GREECE,,EAST AEGEAN SEA,37.7,26.3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1991,5,7,1991-05-07 00:00:00,1,9,,,GREECE,,EAST AEGEAN SEA,37.133,26.833,50,0.5,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,1995,5,13,1995-05-13 08:47:12,-1,1,14,6.6,GREECE,,GREECE,40.149,21.695,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,2000,4,5,2000-04-05 04:36:59,4,3,38,5.5,GREECE,,CRETE,34.22,25.69,50,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,2009,7,1,2009-07-01 09:30:10,4,1,19,6.4,GREECE,,CRETE,34.164,25.471,50,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5793,2013,6,15,2013-06-15 16:11:02,3,1,10,6.2,GREECE,,CRETE,34.4,25.02,50,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,2020,5,2,2020-05-02 12:51:06,4,1,17,6.6,GREECE,,CRETE,34.205,25.712,50,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-760,,,,2,0,,,ISRAEL,,ISRAEL AND LEBANON COASTS,,,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
15,-138,,,,2,0,,,ISRAEL,,ISRAEL AND LEBANON COASTS,33,35,50,,,,3,,,3,,,,,,,,,,,,3,,,,,,,,,,
75,881,4,8,0881-04-08 00:00:00,2,0,,,ISRAEL,,ISRAEL AND EGYPTIAN COASTS,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1534,,,,2,1,,,ISRAEL,,PALESTINE,,,50,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
702,1837,1,1,1837-01-01 01:00:00,3,1,,,ISRAEL,,ISRAEL and SYRIAN COASTS,33,35.5,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
680,1833,3,10,1833-03-10 00:00:00,3,1,,,MEXICO,,S. MEXICO,16.8,-99.9,88,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5494,1837,8,9,1837-08-09 00:00:00,2,1,,6.5,MEXICO,,ACAPULCO,16.86,-99.88,88,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5495,1837,10,18,1837-10-18 00:00:00,2,1,,7,MEXICO,,MEXICO CITY,19.45,-99.15,88,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
802,1852,11,29,1852-11-29 00:00:00,3,1,,7,MEXICO,,N. MEXICO,32.5,-115.5,88,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
834,1854,12,4,1854-12-04 00:00:00,1,0,,,MEXICO,,S. MEXICO,16.8,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1860,3,17,1860-03-17 00:00:00,1,0,,,MEXICO,,S. MEXICO,16.7,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1868,5,25,1868-05-25 00:00:00,2,1,,,MEXICO,,S. MEXICO,16.8,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,1868,8,12,1868-08-12 00:00:00,3,1,,,MEXICO,,S. MEXICO,16.8,-99.9,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,1871,2,7,1871-02-07 00:00:00,2,1,,,MEXICO,,S. MEXICO,18.2,-94.5,74,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1875,2,23,1875-02-23 00:00:00,1,1,,,MEXICO,,S. MEXICO,20,-105,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1883,3,12,1883-03-12 00:00:00,3,0,,,MEXICO,,S. MEXICO,,,88,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1891,7,30,1891-07-30 00:00:00,1,2,,,MEXICO,,N. MEXICO,25.5,-103.5,88,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5633,1894,5,10,1894-05-10 00:00:00,2,0,,,MEXICO,,OFF WEST COAST,25.4,-108.95,88,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,1902,8,16,1902-08-16 08:11:36,1,1,,,MEXICO,,MEXICO,24.6,-107.9,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1903,7,16,1903-07-16 00:00:00,1,1,,,MEXICO,,S. MEXICO,16.7,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,1905,1,,,1,1,,,MEXICO,,REVILLAGIGEDO ISLANDS,19,-113,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1909,7,30,1909-07-30 10:51:54,2,1,,7.4,MEXICO,,S. MEXICO,16.8,-99.8,88,9,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,1925,5,4,1925-05-04 17:25:00,1,0,,,MEXICO,,MEXICO,14.583,-106.1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,1927,9,6,1927-09-06 00:00:00,1,9,,,MEXICO,,MEXICO,17,-104,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1928,3,22,1928-03-22 04:17:00,4,1,60,7.7,MEXICO,,MEXICO,15.67,-96.1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,1932,6,29,1932-06-29 00:00:00,2,1,,,MEXICO,,S. MEXICO,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,1934,11,30,1934-11-30 02:05:10,4,1,5,7,MEXICO,,MEXICO,18.5,-105.5,88,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1968,9,25,1968-09-25 00:00:00,1,1,138,7,MEXICO,,S. MEXICO-GUATEMALA-NICARAGUA,15.6,-92.6,88,2,,,1,,,,,,,,,,,,,,15,1,,,500,3,,,,,,
2163,1985,9,21,1985-09-21 01:37:13,4,1,31,7.6,MEXICO,,MEXICO,17.802,-101.647,88,1.2,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,1996,2,25,1996-02-25 03:08:15,4,1,21,7.1,MEXICO,,MEXICO,15.978,-98.07,88,0.1,,-3.3,-3,,,,,,,,,,,,,,,,,,,,,,,,,
5752,2013,4,22,2013-04-22 01:16:32,3,1,30,6,MEXICO,,MEXICO,18.081,-102.182,88,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,1731,1,8,1731-01-08 00:00:00,4,8,,,NORWAY,,WESTERN NORWAY,62.333,6.967,73,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
4253,1756,2,,,4,8,,,NORWAY,,WESTERN NORWAY,62.767,7.9,73,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
472,1762,5,26,1762-05-26 00:00:00,1,0,,,NORWAY,,NORWAY: BERGEN,60.383,5.333,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,1810,,,,4,8,,,NORWAY,,NORTHERN NORWAY,69.433,20.15,73,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
4241,1867,5,7,1867-05-07 10:00:00,4,1,,,NORWAY,,WESTERN NORWAY,58.667,6.167,73,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
4243,1880,4,14,1880-04-14 00:00:00,3,8,,,NORWAY,,WESTERN NORWAY,62.083,7.117,73,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
4255,1927,1,24,1927-01-24 05:18:22,2,1,,5.1,NORWAY,,WESTERN NORWAY,59,3,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,1934,4,7,1934-04-07 03:00:00,4,8,,,NORWAY,,TAFJORD,62.27,7.4,73,62.3,,,,,41,1,,,,,,,,,,,41,1,,,,,,,,,,
4238,1938,3,,,4,8,,,NORWAY,,WESTERN NORWAY,62.333,6.967,73,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
4256,1950,10,8,1950-10-08 00:00:00,1,8,,,NORWAY,,MID-NORWAY,63.433,10.383,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,1952,1,9,1952-01-09 08:00:00,4,8,,,NORWAY,,MID-NORWAY,64.883,12.417,73,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
4242,1966,5,8,1966-05-08 00:00:00,4,8,,,NORWAY,,EASTERN NORWAY,59.6,10.633,73,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
4237,1987,2,21,1987-02-21 07:40:00,4,8,,,NORWAY,,WESTERN NORWAY,62.2,6.65,73,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
5434,2011,8,6,2011-08-06 12:55:00,3,8,,,NORWAY,,"LYSEFJOREN, WESTERN NORWAY",59.05,6.64,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,1873,10,13,1873-10-13 00:00:00,1,1,0,,PANAMA,,PANAMA CITY,8.96,-79.53,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573,1904,12,20,1904-12-20 05:44:18,2,1,,7.2,PANAMA,,BOCAS DEL TORO,9.2,-82.8,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,1950,4,30,1950-04-30 23:49:24,0,1,,,PANAMA,,OFF COAST,6.5,-83,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1737,12,17,1737-12-17 00:00:00,-1,1,,7.5,RUSSIA,,KAMCHATKA,50,157,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1742,11,18,1742-11-18 00:00:00,3,1,,7,RUSSIA,,N. KURIL ISLANDS,51.5,157,86,,,1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
523,1780,6,18,1780-06-18 00:00:00,-1,1,,,RUSSIA,,S. KURIL ISLANDS,,,86,,,,,,12,1,,,,,,,,,,,,,,,,,,,,,,
556,1791,4,15,1791-04-15 00:00:00,1,1,20,6.8,RUSSIA,,KAMCHATKA,56,163,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
